1442278.329,1735055.296,1418238.422,1647299.051,1358820.459,1679479.461,1378949.883,1665192.221,1256569.522,1619446.278,1249506.43,1531616.153,1303381.266,1610141.964,1266597.643,1410708.001
3035426.397,4057837.63,3053771.44,4186683.104,2999980.991,3719302.989,3004888.023,4184530.288,2601874.935,3802219.182,2616059.179,3687112.514,3272561.824,3923835.782,3032356.607,3917972.301
116835.873,17329.3583,62471.4984,8544.6554,60370.1993,14963.6887,55419.9216,6061.0786,41091.8216,5120.6751,103129.6033,13177.0872,60953.1173,9186.9663,52567.8291,5115.0679
35060.99632,39840.8755,47764.2994,40880.7793,58029.44935,31640.4782,66171.3642,63427.185,47179.38435,85254.152,46969.7147,46821.5847,28330.25731,55848.141,28834.6718,52213.9817
39746.9437,14499.3601,46801.1326,15202.8059,71129.5482,51515.6346,45848.4737,19168.2282,31962.8171,17190.2725,57329.7106,22059.3765,35573.5117,15471.7414,31413.1282,12782.1492
90060.0188,75308.2292,89817.002,76310.6991,125431.694,222224.3695,92404.1971,91916.8659,75480.4192,93143.2146,122315.7724,98129.6771,72988.2971,41075.9813,59807.3115,47195.1434
331337.1847,591547.7998,344981.3208,642768.4142,333412.0041,552228.7415,365759.3641,648818.7657,311932.1246,552108.8674,263850.6566,547178.187,321361.1671,571655.3755,290451.1925,545903.1266
178136.2435,79503.7957,148599.595,60785.291,245406.9002,93932.3102,148771.9309,69979.1493,115116.1729,75241.4185,347191.1649,123061.0776,143465.5686,78707.17,118082.4791,56878.7768
675163.7188,768162.04,499329.6601,544475.8833,931479.419,921419.892,470411.5512,635730.889,425006.0134,722640.8986,1319943.573,1249083.291,547430.536,452719.201,486541.514,441230.6269
830741.4128,568429.641,705608.2754,508033.7921,707051.211,547136.7826,763814.9336,512879.743,583250.6755,512308.6703,772204.0379,517631.8979,668786.58,540666.6905,605535.4005,411104.5466
434127.341,757870.9573,385354.637,723195.823,467671.592,715480.3863,426261.7238,737574.9576,429225.7527,717580.4476,436849.9114,816143.5347,281282.5024,546509.9673,262570.2539,397928.3179
1337160.537,3097693.84,1168802.132,2716094.98,1299562.692,2525946.851,1300318.672,2987856.048,1127803.488,2842405.061,1315983.784,2914452.685,1388442.064,3663781.829,1228924.395,2755649.559
756832.2,278280.3496,706346.4268,258639.49,860283.2227,272454.0598,849609.7971,279852.6351,583504.447,299766.5568,1104323.374,320039.05,1384758.963,522698.0625,1422142.368,383561.3469
137086.9547,147071.5783,92986.4467,123769.0392,94935.5889,98701.2228,106487.5591,115915.4091,85681.6146,118865.4565,118977.0492,121786.1711,114524.0698,133915.7211,108716.9235,120481.029
55669.018,50200.0463,52683.6339,50456.4062,31244.6904,36353.4306,49597.0416,56053.8179,40536.0236,57182.0449,28621.8375,37903.727,882.5622,23238.4107,151.3454,17905.3489
